Date,AAPL,MSFT,TSLA,AMZN,GOOGL
2020-03-20,55.55887985229492,131.22760009765625,28.50200080871582,92.30449676513672,53.09208297729492
2020-03-23,54.37858581542969,129.9186248779297,28.952667236328125,95.1415023803711,52.39228439331055
2020-03-24,59.83413314819336,141.72769165039062,33.66666793823242,97.00499725341797,56.16366958618164
2020-03-25,59.5045166015625,140.37100219726562,35.95000076293945,94.29199981689453,54.752628326416016
2020-03-26,62.635833740234375,149.15133666992188,35.21066665649414,97.77449798583984,57.799354553222656
2020-03-27,60.042572021484375,143.0270538330078,34.29066848754883,95.00499725341797,55.18205261230469
2020-03-30,61.75606155395508,153.0876922607422,33.47533416748047,98.19750213623047,56.97380828857422
2020-03-31,61.630027770996094,150.68002319335938,34.93333435058594,97.48600006103516,57.75114822387695
2020-04-01,58.38724136352539,145.3296661376953,32.104000091552734,95.38500213623047,54.776485443115234
2020-04-02,59.36153030395508,148.33921813964844,30.29800033569336,95.94149780273438,55.51853561401367
2020-04-03,58.508426666259766,146.97299194335938,32.000667572021484,95.32949829101562,54.309288024902344
2020-04-06,63.61253356933594,157.9030303955078,34.41600036621094,99.87950134277344,58.806819915771484
2020-04-07,62.87576675415039,156.202392578125,36.36333465576172,100.58000183105469,58.77549743652344
2020-04-08,64.48504638671875,157.769287109375,36.589332580566406,102.1500015258789,59.99021530151367
2020-04-09,64.95037078857422,157.77883911132812,38.20000076293945,102.13800048828125,59.968849182128906
2020-04-13,66.2251968383789,158.13235473632812,43.39666748046875,108.44349670410156,60.159698486328125
2020-04-14,69.5698013305664,165.95724487304688,47.32600021362305,114.16600036621094,62.88436508178711
2020-04-15,68.9347915649414,164.2183837890625,48.65533447265625,115.38400268554688,62.4902229309082
2020-04-16,69.4825439453125,169.14837646484375,49.680667877197266,120.40950012207031,62.496681213378906
2020-04-17,68.53976440429688,170.6388702392578,50.259334564208984,118.75,63.568756103515625
2020-04-20,67.11707305908203,167.25660705566406,49.75733184814453,119.68049621582031,62.68157958984375
2020-04-21,65.04248046875,160.3394012451172,45.781333923339844,116.40599822998047,60.24668502807617
2020-04-22,66.91592407226562,165.78530883789062,48.807334899902344,118.17449951171875,62.5453987121582
2020-04-23,66.6565933227539,163.77886962890625,47.04199981689453,119.97250366210938,63.17959213256836
2020-04-24,68.58096313476562,166.7694091796875,48.34333419799805,120.51100158691406,63.44947052001953
2020-04-27,68.6294174194336,166.29171752929688,53.25,118.80000305175781,63.164180755615234
2020-04-28,67.51696014404297,162.24063110351562,51.27466583251953,115.7040023803711,61.262088775634766
2020-04-29,69.7345962524414,169.52101135253906,53.367332458496094,118.635498046875,66.70892333984375
2020-04-30,71.20572662353516,171.22166442871094,52.12533187866211,123.69999694824219,66.93357849121094
2020-05-01,70.05934143066406,166.78851318359375,46.75466537475586,114.302001953125,65.47333526611328
2020-05-04,71.05060577392578,170.8681182861328,50.74599838256836,115.79949951171875,65.75067138671875
2020-05-05,72.11698913574219,172.70260620117188,51.2140007019043,115.88999938964844,67.04888916015625
2020-05-06,72.86105346679688,174.4032440185547,52.172000885009766,117.56300354003906,66.87045288085938
2020-05-07,73.61475372314453,175.41598510742188,52.00266647338867,118.38050079345703,68.05584716796875
2020-05-08,75.36695098876953,176.4477996826172,54.62799835205078,118.98049926757812,68.80435180664062
2020-05-11,76.55289459228516,178.416015625,54.08599853515625,120.44999694824219,69.76111602783203
2020-05-12,75.6780014038086,174.3745574951172,53.96066665649414,117.84750366210938,68.34909057617188
2020-05-13,74.7642822265625,171.73756408691406,52.73066711425781,118.39600372314453,67.01458740234375
2020-05-14,75.22356414794922,172.4828338623047,53.55533218383789,119.44249725341797,67.43856048583984
2020-05-15,74.77883911132812,174.99557495117188,53.27799987792969,120.48899841308594,68.24371337890625
2020-05-18,76.54072570800781,176.66761779785156,54.242000579833984,121.31300354003906,68.84611511230469
2020-05-19,76.09842681884766,175.44464111328125,53.867332458496094,122.46649932861328,68.31031799316406
2020-05-20,77.57840728759766,177.87815856933594,54.37066650390625,124.89700317382812,70.03795623779297
2020-05-21,77.00003051757812,175.74163818359375,55.17333221435547,122.33699798583984,69.91817474365234
2020-05-22,77.49578094482422,175.81826782226562,54.45866775512695,121.84400177001953,70.24073791503906
2020-05-26,76.9708480834961,173.95965576171875,54.591331481933594,121.09300231933594,70.64481353759766
2020-05-27,77.30621337890625,174.1895294189453,54.68199920654297,120.51950073242188,70.59063720703125
2020-05-28,77.34025573730469,173.79672241210938,53.72066879272461,120.05500030517578,70.48925018310547
2020-05-29,77.26490783691406,175.56918334960938,55.66666793823242,122.11849975585938,71.24871063232422
2020-06-01,78.21510314941406,175.1667938232422,59.87333297729492,123.552001953125,71.3157958984375
2020-06-02,78.57720184326172,177.1596221923828,58.770668029785156,123.62049865722656,71.6855697631836
2020-06-03,79.00977325439453,177.5907745361328,58.86399841308594,123.91999816894531,71.53348541259766
2020-06-04,78.32933807373047,175.25303649902344,57.62533187866211,123.02999877929688,70.29342651367188
2020-06-05,80.56021118164062,179.35366821289062,59.04399871826172,124.1500015258789,71.5717544555664
2020-06-08,81.03653717041016,180.46499633789062,63.327999114990234,126.2030029296875,71.97036743164062
2020-06-09,83.59551239013672,181.8446807861328,62.711334228515625,130.04299926757812,72.1711654663086
2020-06-10,85.74620056152344,188.58963012695312,68.336669921875,132.37249755859375,72.79841613769531
2020-06-11,81.62953186035156,178.46258544921875,64.85600280761719,127.89800262451172,69.6771240234375
2020-06-12,82.33425903320312,179.87098693847656,62.35200119018555,127.2509994506836,70.22483825683594
2020-06-15,83.35250854492188,181.02069091796875,66.05999755859375,128.63400268554688,70.6135025024414
2020-06-16,85.56153869628906,185.45664978027344,65.47533416748047,130.7635040283203,71.892333984375
2020-06-17,85.44244384765625,186.09857177734375,66.11933135986328,132.0489959716797,72.19403839111328
2020-06-18,85.47647857666016,188.09140014648438,66.9306640625,132.69900512695312,71.27851867675781
2020-06-19,84.98798370361328,186.970458984375,66.72666931152344,133.75050354003906,70.80735778808594
2020-06-22,87.21162414550781,192.1632537841797,66.28800201416016,135.6909942626953,72.1005859375
2020-06-23,89.07310485839844,193.4470977783203,66.78533172607422,138.2205047607422,72.76261138916016
2020-06-24,87.50078582763672,189.54766845703125,64.0566635131836,136.72000122070312,71.20794677734375
2020-06-25,88.66241455078125,191.94285583496094,65.73200225830078,137.72900390625,71.62543487548828
2020-06-26,85.93818664550781,188.10093688964844,63.982666015625,134.64349365234375,67.7208480834961
2020-06-29,87.91879272460938,190.1225128173828,67.29000091552734,134.0189971923828,69.44203186035156
2020-06-30,88.65270233154297,194.97999572753906,71.98733520507812,137.9409942626953,70.47981262207031
2020-07-01,88.48501586914062,196.12013244628906,74.64199829101562,143.93499755859375,71.67017364501953
2020-07-02,88.48501586914062,197.61474609375,80.57733154296875,144.51499938964844,73.05834197998047
2020-07-06,90.85202026367188,201.86862182617188,91.43866729736328,152.8520050048828,74.53548431396484
2020-07-07,90.57009887695312,199.52134704589844,92.65733337402344,150.00599670410156,74.05188751220703
2020-07-08,92.67949676513672,203.90939331054688,91.05867004394531,154.0554962158203,74.73180389404297
2020-07-09,93.07803344726562,205.33697509765625,92.9520034790039,159.13150024414062,75.4803237915039
2020-07-10,93.24085998535156,204.71417236328125,102.97666931152344,160.0,76.49174499511719
2020-07-13,92.81072235107422,198.39080810546875,99.80400085449219,155.1999969482422,75.1607437133789
2020-07-14,94.34660339355469,199.6171417236328,101.12000274658203,154.1999969482422,75.58966064453125
2020-07-15,94.9954605102539,199.32012939453125,103.06732940673828,150.44349670410156,75.391845703125
2020-07-16,93.82654571533203,195.37281799316406,100.04266357421875,149.9949951171875,75.29444122314453
2020-07-17,93.63697814941406,194.3764190673828,100.05599975585938,148.09849548339844,75.39035034179688
2020-07-20,95.61027526855469,202.73092651367188,109.53333282470703,159.8419952392578,77.72586059570312
2020-07-21,94.29070281982422,200.00038146972656,104.55733489990234,156.9145050048828,77.33221435546875
2020-07-22,94.55558776855469,202.8746337890625,106.15533447265625,154.99549865722656,77.77604675292969
2020-07-23,90.25173950195312,194.05064392089844,100.87133026123047,149.32749938964844,75.38539123535156
2020-07-24,90.02816772460938,192.86265563964844,94.46666717529297,150.44549560546875,74.9609375
2020-07-27,92.16187286376953,195.30580139160156,102.63999938964844,152.760498046875,76.01560974121094
2020-07-28,90.64787292480469,193.5524444580078,98.43267059326172,150.01649475097656,74.73429107666016
2020-07-29,92.38546752929688,195.5069580078125,99.94066619873047,151.67649841308594,75.72136688232422
2020-07-30,93.5033187866211,195.3536834716797,99.16600036621094,152.593994140625,76.45994567871094
2020-07-31,103.29204559326172,196.41712951660156,95.38400268554688,158.23399353027344,73.95397186279297
2020-08-03,105.8947982788086,207.4638671875,99.0,155.59449768066406,73.69600677490234
2020-08-04,106.60196685791016,204.35008239746094,99.13333129882812,156.94149780273438,73.22583770751953
2020-08-05,106.98835754394531,204.0147705078125,99.00133514404297,160.25149536132812,73.51361083984375
2020-08-06,110.72108459472656,207.2818145751953,99.30533599853516,161.25,74.79889678955078
2020-08-07,108.20376586914062,203.5740509033203,96.84733581542969,158.3730010986328,74.47187805175781
2020-08-10,109.77649688720703,199.52134704589844,94.57133483886719,157.4080047607422,74.39482116699219
2020-08-11,106.51175689697266,194.85548400878906,91.6259994506836,154.0334930419922,73.58568572998047
2020-08-12,110.05160522460938,200.4219207763672,103.65066528320312,158.11199951171875,74.9127197265625
2020-08-13,111.99923706054688,199.9524688720703,108.06666564941406,158.05099487304688,75.38041687011719
2020-08-14,111.89942169189453,200.14405822753906,110.04733276367188,157.4010009765625,74.78301239013672
2020-08-17,111.60728454589844,201.46620178222656,122.3759994506836,159.12049865722656,75.36003875732422
2020-08-18,112.53728485107422,202.62554931640625,125.80599975585938,165.62449645996094,77.32525634765625
2020-08-19,112.67848205566406,201.396240234375,125.23533630371094,163.0240020751953,76.77007293701172
2020-08-20,115.17877960205078,206.08299255371094,133.45533752441406,164.86849975585938,78.34265899658203
2020-08-21,121.11421203613281,204.58474731445312,136.6653289794922,164.23599243164062,78.3088607788086
2020-08-24,122.56278228759766,205.22821044921875,134.27999877929688,165.3730010986328,78.78499603271484
2020-08-25,121.55730438232422,207.89813232421875,134.8893280029297,167.32449340820312,79.81382751464844
2020-08-26,123.21035766601562,212.39280700683594,143.54466247558594,172.09249877929688,81.71642303466797
2020-08-27,121.7374496459961,217.6078338623047,149.25,170.0,80.9405746459961
2020-08-28,121.5402603149414,219.8455352783203,147.55999755859375,170.08999633789062,81.48281860351562
2020-08-31,125.66197204589844,216.599365234375,166.10667419433594,172.54800415039062,80.99077606201172
2020-09-01,130.66738891601562,218.27047729492188,158.35000610351562,174.95599365234375,82.26065826416016
2020-09-02,127.96013641357422,222.47706604003906,149.1233367919922,176.57249450683594,85.35757446289062
2020-09-03,117.715576171875,208.6952667236328,135.6666717529297,168.39999389648438,80.98977661132812
2020-09-04,117.7934799194336,205.76605224609375,139.44000244140625,164.7310028076172,78.58917236328125
2020-09-08,109.8665771484375,194.635009765625,110.06999969482422,157.49200439453125,75.72584533691406
2020-09-09,114.2487564086914,202.92323303222656,122.09333038330078,163.4304962158203,76.90030670166016
2020-09-10,110.51902770996094,197.23768615722656,123.77999877929688,158.7554931640625,75.84761047363281
2020-09-11,109.06804656982422,195.9507598876953,124.23999786376953,155.81100463867188,75.336181640625
2020-09-14,112.3400650024414,197.27610778808594,139.8733367919922,155.14849853515625,74.99174499511719
2020-09-15,112.51536560058594,200.51266479492188,149.9199981689453,157.80650329589844,76.29840850830078
2020-09-16,109.19463348388672,196.9303741455078,147.25332641601562,153.90499877929688,75.15377807617188
2020-09-17,107.45148468017578,194.87510681152344,141.14332580566406,150.43649291992188,73.90872955322266
2020-09-18,104.04310607910156,192.4548797607422,147.38333129882812,147.74549865722656,72.12195587158203
2020-09-21,107.19828033447266,194.51974487304688,149.79666137695312,148.02349853515625,71.08070373535156
2020-09-22,108.88300323486328,199.2064971923828,141.41000366210938,156.44949340820312,72.55584716796875
2020-09-23,104.31578826904297,192.64695739746094,126.78666687011719,149.9929962158203,70.04939270019531
2020-09-24,105.3869857788086,195.1439971923828,129.26333618164062,150.989501953125,70.71887969970703
2020-09-25,109.3406982421875,199.5906219482422,135.77999877929688,154.75650024414062,71.5240478515625
2020-09-28,111.95055389404297,201.14651489257812,140.39999389648438,158.70249938964844,72.49819946289062
2020-09-29,111.10330200195312,199.05287170410156,139.69000244140625,157.24400329589844,72.86402130126953
2020-09-30,112.77828979492188,202.00128173828125,143.00332641601562,157.43649291992188,72.8431396484375
2020-10-01,113.73265075683594,204.0469207763672,149.3866729736328,161.06300354003906,73.95149230957031
2020-10-02,110.06133270263672,198.0251922607422,138.3633270263672,156.25,72.34611511230469
2020-10-05,113.45023345947266,202.04930114746094,141.89332580566406,159.9600067138672,73.69950866699219
2020-10-06,110.19767761230469,197.75631713867188,137.9933319091797,154.9980010986328,72.11849212646484
2020-10-07,112.06741333007812,201.52108764648438,141.76666259765625,159.7845001220703,72.52204895019531
2020-10-08,111.96029663085938,202.24136352539062,141.97332763671875,159.52749633789062,73.72931671142578
2020-10-09,113.90792083740234,207.26426696777344,144.6666717529297,164.33250427246094,75.072265625
2020-10-12,121.1434097290039,212.6328887939453,147.43333435058594,172.14649963378906,77.76313018798828
2020-10-13,117.9298095703125,214.03509521484375,148.88333129882812,172.18150329589844,77.88638305664062
2020-10-14,118.0174560546875,212.11427307128906,153.76666259765625,168.1855010986328,77.70597839355469
2020-10-15,117.55003356933594,210.9617919921875,149.6266632080078,166.9324951171875,77.30984497070312
2020-10-16,115.90426635742188,210.9617919921875,146.55667114257812,163.635498046875,77.91770935058594
2020-10-19,112.94383239746094,205.7372589111328,143.61000061035156,160.36050415039062,76.04145050048828
2020-10-20,114.43379974365234,206.15017700195312,140.64666748046875,160.85049438476562,77.0916519165039
2020-10-21,113.81056213378906,206.29428100585938,140.8800048828125,159.2469940185547,78.82675170898438
2020-10-22,112.7198715209961,206.3806915283203,141.92999267578125,158.82000732421875,79.85408782958984
2020-10-23,112.0284423828125,207.66763305664062,140.2100067138672,160.22000122070312,81.16223907470703
2020-10-26,112.0381851196289,201.76116943359375,140.0933380126953,160.3520050048828,78.74225616455078
2020-10-27,113.54762268066406,204.80564880371094,141.55999755859375,164.31649780273438,79.46739959716797
2020-10-28,108.28897094726562,194.6542205810547,135.33999633789062,158.13900756835938,75.08966827392578
2020-10-29,112.3011474609375,196.6134033203125,136.94332885742188,160.55050659179688,77.37993621826172
2020-10-30,106.01023864746094,194.4525146484375,129.34666442871094,151.8074951171875,80.32376861572266
2020-11-02,105.92256927490234,194.31805419921875,133.50332641601562,150.2239990234375,80.73182678222656
2020-11-03,107.54886627197266,198.25570678710938,141.3000030517578,152.42050170898438,81.79244995117188
2020-11-04,111.94081115722656,207.82130432128906,140.32666015625,162.05799865722656,86.7720947265625
2020-11-05,115.91400909423828,214.4480743408203,146.02999877929688,166.10000610351562,87.5996322631836
2020-11-06,115.7823257446289,214.86106872558594,143.31666564941406,165.56849670410156,87.46196746826172
2020-11-09,113.47036743164062,209.74208068847656,140.4199981689453,157.18699645996094,87.54595947265625
2020-11-10,113.12894439697266,202.65432739257812,136.7866668701172,151.75100708007812,86.3680191040039
2020-11-11,116.56270599365234,207.97496032714844,139.0433349609375,156.8695068359375,86.84069061279297
2020-11-12,116.28956604003906,206.908935546875,137.25332641601562,155.51400756835938,86.62149810791016
2020-11-13,116.33834075927734,207.93653869628906,136.1666717529297,156.4405059814453,88.08472442626953
2020-11-16,117.35287475585938,208.62802124023438,136.02999877929688,156.55299377441406,88.17269897460938
2020-11-17,116.46514892578125,205.9677276611328,147.20333862304688,156.7830047607422,87.55789184570312
2020-11-18,115.13847351074219,203.25234985351562,162.2133331298828,155.2729949951172,86.51313781738281
2020-11-19,115.73353576660156,204.54263305664062,166.42333984375,155.8509979248047,87.40430450439453
2020-11-20,114.46537780761719,202.58790588378906,163.20333862304688,154.97000122070312,86.3014144897461
2020-11-23,111.06085968017578,202.31826782226562,173.9499969482422,154.91949462890625,85.86305236816406
2020-11-24,112.34854888916016,205.92922973632812,185.1266632080078,155.9029998779297,87.66921997070312
2020-11-25,113.18746948242188,205.9388427734375,191.3333282470703,159.2534942626953,87.68064880371094
2020-11-27,113.73375701904297,207.24838256835938,195.25332641601562,159.76699829101562,88.81832885742188
2020-11-30,116.13348388671875,206.1314239501953,189.1999969482422,158.40199279785156,87.1970443725586
2020-12-01,119.71356964111328,208.1920623779297,194.9199981689453,161.00399780273438,89.23284149169922
2020-12-02,120.06477355957031,207.3832244873047,189.60667419433594,160.17649841308594,90.70450592041016
2020-12-03,119.92820739746094,206.29513549804688,197.7933349609375,159.3365020751953,90.5489501953125
2020-12-04,119.25508880615234,206.4106903076172,199.67999267578125,158.12899780273438,90.64437866210938
2020-12-07,120.71834564208984,206.34324645996094,213.9199981689453,157.89999389648438,90.30988311767578
2020-12-08,121.3329086303711,207.99951171875,216.6266632080078,158.864501953125,90.02657318115234
2020-12-09,118.7966079711914,203.94564819335938,201.4933319091797,155.2100067138672,88.36305236816406
2020-12-10,120.22084045410156,202.71307373046875,209.02333068847656,155.07449340820312,87.85559844970703
2020-12-11,119.41118621826172,205.35147094726562,203.3300018310547,155.8209991455078,88.21096801757812
2020-12-14,118.7966079711914,206.25657653808594,213.27667236328125,157.84849548339844,87.09069061279297
2020-12-15,124.74717712402344,206.18923950195312,211.0833282470703,158.25599670410156,87.529052734375
2020-12-16,124.67888641357422,211.14820861816406,207.58999633789062,162.04800415039062,87.3357162475586
2020-12-17,125.54708099365234,211.28305053710938,218.63333129882812,161.8040008544922,86.50667572021484
2020-12-18,123.55706024169922,210.48379516601562,231.6666717529297,160.08250427246094,85.79644012451172
2020-12-21,125.08860778808594,214.33546447753906,216.6199951171875,160.3090057373047,86.2109603881836
2020-12-22,128.64920043945312,215.6354217529297,213.44667053222656,160.3260040283203,85.49822998046875
2020-12-23,127.75170135498047,212.82371520996094,215.32666015625,159.2635040283203,85.89634704589844
2020-12-24,128.7370147705078,214.48951721191406,220.58999633789062,158.63450622558594,86.19109344482422
2020-12-28,133.3413543701172,216.6175994873047,221.22999572753906,164.197998046875,88.16921997070312
2020-12-29,131.56593322753906,215.8376007080078,221.99667358398438,166.10000610351562,87.36404418945312
2020-12-30,130.44410705566406,213.459228515625,231.5933380126953,164.29249572753906,86.29495239257812
2020-12-31,129.43934631347656,214.17178344726562,235.22332763671875,162.84649658203125,87.10958099365234
2021-01-04,126.23970794677734,209.61720275878906,243.2566680908203,159.3314971923828,85.79198455810547
2021-01-05,127.80047607421875,209.81939697265625,245.0366668701172,160.92550659179688,86.48382568359375
2021-01-06,123.49851989746094,204.37892150878906,251.9933319091797,156.91900634765625,85.63043212890625
2021-01-07,127.71269989013672,210.19493103027344,272.0133361816406,158.10800170898438,88.1881103515625
2021-01-08,128.8149871826172,211.47560119628906,293.3399963378906,159.13499450683594,89.35559844970703
2021-01-11,125.82020568847656,209.4246368408203,270.39666748046875,155.7104949951172,87.29098510742188
2021-01-12,125.6446304321289,206.9595184326172,283.14666748046875,156.04150390625,86.35359954833984
2021-01-13,127.68341827392578,208.31727600097656,284.8033447265625,158.29449462890625,86.84168243408203
2021-01-14,125.75196838378906,205.12037658691406,281.6666564941406,156.37350463867188,86.03004455566406
2021-01-15,124.02530670166016,204.76409912109375,275.38665771484375,155.21249389648438,85.86602783203125
2021-01-19,124.69840240478516,208.4135284423828,281.51666259765625,156.03799438476562,88.69158935546875
2021-01-20,128.79550170898438,216.0205841064453,283.48333740234375,163.16900634765625,93.4430923461914
2021-01-21,133.51687622070312,216.62721252441406,281.663330078125,165.34950256347656,93.64586639404297
2021-01-22,135.66305541992188,217.5708465576172,282.21331787109375,164.6114959716797,94.06385803222656
2021-01-25,139.41871643066406,221.0181121826172,293.6000061035156,164.6999969482422,94.14936065673828
2021-01-26,139.65284729003906,223.71432495117188,294.36334228515625,166.30650329589844,94.82878112792969
2021-01-27,138.57977294921875,224.26315307617188,288.0533447265625,161.62899780273438,90.4048080444336
2021-01-28,133.73155212402344,230.06951904296875,278.4766540527344,161.88099670410156,92.10760498046875
2021-01-29,128.7272186279297,223.35801696777344,264.510009765625,160.30999755859375,90.82329559326172
2021-02-01,130.8538055419922,230.7628173828125,279.9366760253906,167.1439971923828,94.08921813964844
2021-02-02,131.68299865722656,230.62802124023438,290.92999267578125,169.0,95.38395690917969
2021-02-03,130.65869140625,233.98858642578125,284.89666748046875,165.62649536132812,102.3302993774414
2021-02-04,134.02415466308594,233.0353240966797,283.3299865722656,166.5500030517578,102.0693588256836
2021-02-05,133.60899353027344,233.21827697753906,284.07666015625,167.6074981689453,103.81886291503906
2021-02-08,133.7555389404297,233.4782257080078,287.8066711425781,166.14700317382812,103.60464477539062
2021-02-09,132.8762969970703,234.73004150390625,283.1533203125,165.25,103.15086364746094
2021-02-10,132.2705535888672,233.8152618408203,268.2733459472656,164.32899475097656,103.70205688476562
2021-02-11,132.0165557861328,235.42337036132812,270.5533447265625,163.10650634765625,103.81488800048828
2021-02-12,132.2510223388672,235.90478515625,272.0400085449219,163.885498046875,104.12701416015625
2021-02-16,130.12123107910156,234.6626434326172,265.40667724609375,163.44749450683594,104.90584564208984
2021-02-17,127.82537841796875,235.6856689453125,266.04998779296875,165.4320068359375,105.29948425292969
2021-02-18,126.721435546875,235.28994750976562,262.4599914550781,166.4114990234375,104.66280364990234
2021-02-19,126.87775421142578,232.56829833984375,260.4333190917969,162.4949951171875,103.81787109375
2021-02-22,123.0969009399414,226.3335418701172,238.1666717529297,159.03700256347656,102.10066223144531
2021-02-23,122.96012115478516,225.13671875,232.94667053222656,159.72500610351562,102.39192962646484
2021-02-24,122.46187591552734,226.3721466064453,247.33999633789062,157.97650146484375,103.56935119628906
2021-02-25,118.20233917236328,221.00596618652344,227.4066619873047,152.85800170898438,100.19658660888672
2021-02-26,118.46611022949219,224.27780151367188,225.1666717529297,154.64649963378906,100.49280548095703
2021-03-01,124.84565734863281,228.67880249023438,239.47666931152344,157.3070068359375,102.86608123779297
2021-03-02,122.2371597290039,225.71583557128906,228.81333923339844,154.72650146484375,102.6086196899414
2021-03-03,119.2476806640625,219.62582397460938,217.73333740234375,150.25,99.97093963623047
2021-03-04,117.36215209960938,218.8247833251953,207.14666748046875,148.8784942626953,101.0902328491211
2021-03-05,118.62242126464844,223.52500915527344,199.31666564941406,150.0229949951172,104.22840118408203
2021-03-08,113.67900848388672,219.46176147460938,187.6666717529297,147.59750366210938,99.77659606933594
2021-03-09,118.3000259399414,225.62899780273438,224.52667236328125,153.1425018310547,101.40980529785156
2021-03-10,117.21561431884766,224.31637573242188,222.68666076660156,152.8820037841797,101.20256805419922
